f4q35pCY4Ag	NA	601.0	Morning Tea With Kenton -- Loving Where You Are
U2E7Jml3k64	NA	1058.0	Morning Tea With Kenton =) -- Strange Sounds in the Night
s6PQlLWgeno	NA	562.0	Morning Tea With Kenton =) -- Different Worlds
LfPpUR7wQIo	NA	914.0	Morning Tea With Kenton -- When and How Much Do We Help?
8ym0tG9DucE	NA	644.0	Morning Tea With Kenton -- About Caring.
TDEMa5kU_84	NA	455.0	Morning Tea With Kenton =) -- Learning and Training in Different Environments
Y0-NQFVQyBA	NA	428.0	Morning Tea With Kenton -- Our Time and Attention
oNlg072d7lE	NA	869.0	Morning Tea With Kenton =) -- Don't be cool, be warm!
RlgNM5tcWhM	NA	967.0	Morning Tea With Kenton =) On Presence.
QdDZ40rNmVg	NA	296.0	The Strangest Wild Food In the World?
S1Ky5Gg9oYA	NA	29.0	Laurie Shaw and Elia the Pirate Monk -- the Adventure Begins!!!!
K0NZXHpG1og	NA	1070.0	Do You Have More Attention Than a Goldfish?
OfJMkVoWhxM	NA	1928.0	A Beginner's Guide to Knives with Daniel Hill
P5dkAe0Ne8s	NA	27.0	Mirabelle on Inside Edition =)
KYBKEJjjYnc	NA	235.0	Garden Candy From Edible Flowers and Leaves
rLoWVchpAtA	NA	2119.0	Get Wild With Your Food! Unleash Your Life Podcast, S3 E10
qG4C55vl34Q	NA	82.0	Day of Gratitude Challenge!
6er_QQB-DeE	NA	253.0	Spring Update, A Great App, Summer Offerings
cn5GlHFUq38	NA	1904.0	The Eclipse Mind
gYgWH5xjN78	NA	120.0	This Breath
8_pgcdHA0mQ	NA	575.0	Learning and Growth Through Nurturing
TidIMBYdCG0	NA	1231.0	Micromoments of Connection, Unleash Your Life Podcast, S3 E9
U3dCQUprxXo	NA	1090.0	Change Your Relationship With Food! A Meditation To Help You Eat Consciously: EEAT
B1cWV01SU14	NA	733.0	How To Overcome Fear Of The Dark
LfnyUe8oPro	NA	2229.0	Our Favorite Family Meditation
CB6892oisU8	NA	566.0	I was wrong again! This time about stress. Plus Superhero Challenge Updates!
xpw_hDSvR4Q	NA	485.0	"Become a Superhero" Challenge
hceUAII1LsI	NA	447.0	Come On A Winter Adventure With Me! =)
-42m0dLSNw0	NA	809.0	I was WRONG about WILLPOWER! (And, um, correct?)
8eOZCq5jOPM	NA	1218.0	Knife Review of Beavercraft Dune -- Can It Replace A Mora?
t9cME3A_9GU	NA	2713.0	How to Survive Colonscopy Prep (and grow stronger in the process)
slOU_sCiAJE	NA	2366.0	Escape the Algorithm! Unleash Your Life Podcast, S3 E8
4LDI87l5EXg	NA	224.0	A Wild Green You Can Find in Winter!
ITGMjuBwowE	NA	297.0	2024 Offerings at ReWild University
KWXwsslHiQk	NA	281.0	Hunger Is The Best Sauce
IBuNqVt7M0k	NA	192.0	A Trick To Clean A Wood Stove Chimney From The Bottom
vVzfYmyGAck	NA	2489.0	Entrainment -- Do it Consciously! Unleash Your Life Podcast, S3E7
-UOJS74zXJE	NA	1078.0	AI For . . . Sasquatch?
k_lTP9mqxcM	NA	370.0	Have Gratitude For YOU!!!
sVVRaJagM0I	NA	308.0	Carving a Mushroom (Easy to Intermediate Carving For Kids or Grown-ups)
FcXiS0gIZVI	NA	2223.0	How to Find The Hidden Treasures of Small Moments -- Unleash Your Life Podcast, S3E6
sFYEPSi1EJ4	NA	545.0	3 Ways To Get The Courage for Cold Showers!
lB6gCqi7poQ	NA	495.0	4 Exercises To Condition Yourself To Cold Temperatures
7kSmqpQtP70	NA	2598.0	You Become What You Practice -- Unleash Your Life Podcast, S3E5
O0YgL882Cvo	NA	952.0	Your Guide to Mental Hygiene
74MpwtqF_wA	NA	155.0	Zombie Flesh Mushrooms (Delicious! =)
_LceWIBg3Q8	NA	2544.0	Are You Out Of Your Mind? (If not, you should be!) Unleash Your Life Podcast, S3E4
fxhjqzlly1A	NA	1134.0	Hum For Optimal Health? |Nitric Oxide/Vagus Nerve Stimulation|
j4_c3n_LANk	NA	232.0	Big News at ReWildU -- Starting a New In-Person Training Program!
Bh6MFWucmSQ	NA	2526.0	That Feeling of Autumn Longing -- Unleash Your Life Podcast, S3E3
kgaxnjqnItE	NA	425.0	Wishing Softly
HfQabXdB3EQ	NA	942.0	Review of the Salient Canterbury, A Knife To Hand Down To Your Children
ZEWgXRHXpIE	NA	2702.0	Are Animals Intelligent? Unleash Your Life Podcast, S3E2
nC2H3tozQo0	NA	1047.0	Family Vlog Ep.3 -- Hobbits, Tiny Snakes, and Great Lakes
alTxP2tDOBo	NA	2670.0	The Magic of Validation -- Unleash Your Life Podcast
GwCEr3K0VYI	NA	1537.0	Can We Live Without Money? An Interview With Elia, Living Moneyless.
-X18jSEpNzI	NA	594.0	DIY Uber-Napalm Match, All Natural Materials
3Ng6JjnXKAA	NA	874.0	Family Vlog Ep.2 -- High Summer, Anaphylaxis and Snake Rescue
pRLUU41cy7A	NA	2109.0	Three C's To Transform Relationship Challenges
yZJKUIpH2ro	NA	335.0	A Wasp That Feeds Its Young on Living Flesh
BEoibAqt4tM	NA	508.0	The World's BEST Flavor? DIY Meadowsweet Syrup, From ID to Ice Cream!
hcSGPqqGdM8	NA	400.0	Have a question? DON'T Google it!!
GrT9TzKpelI	NA	1593.0	Conflict In Your Family? How To Transform Arguments Into Connection
2kBHTqD4-Ck	NA	926.0	Family Vlog Ep. 1 -- Settling Into Goldenwood And Some Interesting Stories
0Bi_mvOQKD8	NA	984.0	Make Your Own Wild Mushroom Bouillon Cubes!
JtzS4x_Zsvk	NA	1823.0	We've Moved!!! Welcome To Goldenwood =)
8GGSAaCKWiI	NA	547.0	DIY Ghillie Suit, all natural materials, make in under 5 minutes!
w1QMnMjTEOY	NA	1175.0	Stoic Wisdom -- Your Thoughts Make Your Life!
Of9VMr9_ZrY	NA	797.0	DON'T Go Barefoot!!!
iJmofZCFkg8	NA	1112.0	3 Powerful Exercises For Discipline and Awareness
HiAdSjHPx2o	NA	721.0	Family News! | Horta | Spring Ephemerals | Adventure
GxF-8W-NeG8	NA	2013.0	6 Steps to Preventing Video Game Addiction in Kids and Teens
-gXK0G8WX_Q	NA	641.0	Sunset Talk -- Dale Carnegie's Formula For Worry
2KBOtf9KFts	NA	756.0	QUICK HIDE -- A Fun Game That Teaches Life-Saving Evasion Skills
xWAgELXnGxY	NA	842.0	Non-stick Cookware That Lasts 300 Years!
O2PHUWxPdbI	NA	2315.0	6 Steps To Being a Great Dad | Free Minicourse
bO2Mp0SD6jQ	NA	519.0	6 Springtime Wild Edibles YOU Can Find! feat. Liliana Joy!
jKONng2i0E0	NA	1106.0	Do You Find Your True Self or MAKE Your True Self?
CmmDwL_ImYw	NA	2494.0	Preparing for the Rise of AI (For Bushcrafters, Nature Lovers, and Rewilders)
NgsYFNqUj0A	NA	206.0	Maple Syrup? No, Maple SAP! =)
ITqmYFOPyQs	NA	3394.0	REAL Test -- Do Emergency Mylar Blankets Really Work?
-3phXqKZatE	NA	1650.0	How To Love Life When You Know It Will End
jAIkdhmOQtQ	NA	698.0	Choosing Nourishing Over Comfort
aorbDoO_11Y	NA	530.0	The Quest For the Great Rabbit
M66Tk5BcZ9U	NA	14798.0	4 HOURS Forest Birdsong | Wellbeing Boost | Wisconsin Northwoods
07c0Uk3BwfY	NA	261.0	Flint and Steel Fire | NO Char, NO Processing | Pick and Use!
8wu0pm4xkrs	NA	1169.0	Do You Feel Like You Were Born In The Wrong Time?
PA4qW-djZMw	NA	659.0	Join us in "No Technology Days"
aX76rhH6-eg	NA	839.0	Rabbit Track or Squirrel Track? How to tell!
AoypdYVB82A	NA	569.0	How to Make Pillar Candles at Home =)
dc9MrUWj0ys	NA	42.0	Winter Emotional Therapy
3xbMRKy70Vk	NA	714.0	Don't Pee On Your Feet! (Bushcraft technique for warm hands and feet)
Mg_TS4AJIXQ	NA	293.0	New Year's Gratitude To You, News of Mirabelle's Hobby Horses, and More!
0SJr_zchbUQ	NA	395.0	My Father Is a Hero
i1lDbl9-1nk	NA	277.0	How To Make A 100% Wildcrafted Wreath
2Z0wXNXS3eo	NA	175.0	A Magical Moment to Share With You
bnauxeoK5J8	NA	329.0	Looking for a special Christmas gift? Mirabelle announces her Etsy shop!!!! =)
Casy_IBnQAY	NA	62.0	What Happens When Mirabelle Builds a "Snowman" . . .
iW8b_vNbZmo	NA	2376.0	Your Guide To Moving From The City To The Country
oCGz0xnJvrQ	NA	8.0	What Wisconsinites Do When It Snows =)
nBgdminMg8U	NA	183.0	Wilderness Basics, How To Walk In The Woods With More Awareness
FBseNhhUAu4	NA	1060.0	A Mental Habit That Gets Us In Trouble
3Y8BFoZvqvk	NA	89.0	What are YOU grateful for? =)
EFsX4zA0Fzg	NA	812.0	Foolproof Firestarting Tip for Beginners
ltKGc_VZu14	NA	175.0	Meteor STORM Tonight?
8EbW4pbC14Y	NA	457.0	Launching our new book, "Diary of a Forest Monk", Illustrated by Mirabelle!
dbY6MFLQMZo	NA	308.0	I'm a wimp! (And an announcement! =)
1W-lpHCVbKk	NA	944.0	How I Cured My Asthma
JxKf79Tj-HU	NA	749.0	What Are Woolly Bears (Woolly Worms)?
bOipFdU4BH0	NA	752.0	The Mysterious Benedict Society's "Emergency" -- Is It Real?
cJTWg7W6PVc	NA	475.0	Why Do Leaves Change Color in Autumn?
Pvd4WwOpajM	NA	461.0	Milkweed -- A Miracle Bushcraft Plant
lIzdHW55uwk	NA	403.0	Wilderness Basics -- Finding Shed Snake Skins
l3vSmygLFk4	NA	45.0	A Quick Thought On Something That Robs The Wonder From Life
gnvit9Llwpk	NA	1303.0	Wilderness Basics -- How to Use Matches
Od8ukZqvKD4	NA	383.0	Don't say "like"?
PpTECaJQ62w	NA	751.0	Some News and a Bit of a Channel Experiment
AAbbDox1Kc8	NA	69.0	A Special Visitor
7DjovIdd8PQ	NA	477.0	Adventure to a new part of the forest . . .
_MsS3trre_U	NA	576.0	A Being Older Than the Dinosaurs That Might Be Living in YOUR Back Yard!
9dvQQHQ4f68	NA	260.0	A Wild Edible You've Never Heard Of . . .
V14yAYvDbwM	NA	107.0	The Golden Season
USzmHRmRVzs	NA	970.0	My Experience With the Stephen Buhner Lyme Disease Herbal Protocol
4L3wXvvh4TM	NA	54.0	A different concept of agriculture
piFcDJfQi2k	NA	787.0	Understanding microgoals so they don't rule our lives
RcYAFUI6piY	NA	793.0	Family Update, August 2022 =)
szdL9xfxU24	NA	34.0	Thank you =)
dXPVGNxCZXA	NA	957.0	I was mean to a kind old lady!
GDm9cwZ62HI	NA	934.0	The Power of Non-Attachment
8m8FtQ9nn4Q	NA	48.0	Wild Pickles!!
rhTPgvdNQdI	NA	279.0	Stepping Out of Our Routine Brings Gifts!
uVbxJ0KX98g	NA	85.0	We wanted to share our morning with you . . .
Wk4ZZomX_GE	NA	571.0	What Roe vs. Wade and the Georgia Guidestones Can Teach Us About Attacking Things
Sym79LP9a0c	NA	44.0	What is Knowledge?
pq9ZEHQMKFQ	NA	871.0	Good People and Adventures
r12Ux5_8wcc	NA	62.0	Fear or Love?
RSsGkMFFefE	NA	522.0	The Chaos Meditation
UTC1loKal58	NA	374.0	Mysterious Forest Ghost Caught on Camera (and leaves us a lesson about ourselves)
QDxAm-7ZgM0	NA	1850.0	7 Tools to Help You Become Part of the 1 Percent
_-qN8k6vDNI	NA	27.0	Where is my mind dwelling?
cpIUnoZBqEo	NA	1078.0	How a Fear of Skunks Almost Robbed Me of Something Precious
nViFLNZvAIo	NA	146.0	The Merlin Bird ID App by Cornell Labs
TPEQRCsLTF4	NA	1116.0	How to ID Milkweed vs Dogbane (but it didn't turn out quite like I expected!! =)
NY0ko8mrev4	NA	37.0	10 Seconds of Pause
lZ4W3mU_9gA	NA	938.0	Nature's Abundance vs. The "Human World"
m6rL5sBUW-A	NA	66.0	Make Your Morning Conscious
gyAdSCCcXTI	NA	884.0	Beginner's Guide to Hunting the Morel
RA4qbpd4OLA	NA	198.0	A Short Water Meditation (Take a moment from your day to just BE)
RQngC9FdJlc	NA	583.0	Launching BECOMING DUNGEON MASTER, my newest book!
yJ78x_8QYvM	NA	53.0	Very Baby Oyster Mushrooms (Find these and you'll soon have big ones!)
qh2eR2652UQ	NA	1471.0	And interview with Matt (a former forest monk) and Carolyn, two amazing nature educators!
mzDha0UezrQ	NA	113.0	A Moment in Nature
G7v3TlW9Vt8	NA	1930.0	How to Transform Lust into Positive Energy
V-J1h6WnbYo	NA	147.0	Rebecca's Birthday (And the importance of who you choose to be with)
-kya3efIgXw	NA	848.0	Hopniss -- find, harvest, and prepare an amazing wild edible!
_w8C2gRUnY8	NA	90.0	Being Interrupted
aRQT-GJSjQw	NA	1009.0	Punkwood 101
ypljT9fYvig	NA	84.0	Windy Days and Animal Observation
_uDgk5-9NCI	NA	1046.0	What is the difference between mindfulness and meditation?
ynrbj7SCtPY	NA	70.0	As They Are
TnbKJ-Tf6Pk	NA	974.0	Fake It 'Till You Make It? (An observation on skill acquisition)
K0zQ7KGcyzE	NA	59.0	Today will bring an opportunity . . .
5zsYZP5VfsU	NA	898.0	I leveled up! But . . .
BGnQ9w8PJp8	NA	108.0	Making the Ordinary Extraordinary
G2Q0sMveZTs	NA	373.0	Final Sugar Update
8L7t_c1uQI4	NA	765.0	How To Avoid Ticks
Qh8CBsp6wec	NA	60.0	Observe While Waiting
moM6eCCPcKo	NA	717.0	Sugar Fast Update, plus some musings =)
N7BO7beKubQ	NA	2174.0	Exploring Hemlock Vale
ji5gRmI2q-o	NA	526.0	Day Three Sugar Update
3j2OyUY2PaY	NA	1703.0	Beating Media Addiction
1hgwj0za7vU	NA	244.0	Join Us For a 2-week Sugar Fast!!
dajGg--JFKQ	NA	211.0	How to Survive Falling Through Ice
zW1MUtjFmOc	NA	77.0	When you feel like controlling . . .
kYku9tcz6Zs	NA	647.0	On Dying Well
QomAldcHiik	NA	167.0	3 Minutes, 9 Steps, 14 Plants
E0Ga8kT8Cc0	NA	1503.0	More in depth about Amygdala vs Prefrontal Cortex (reactive mind vs response-based mind)
1fMNZBJWimc	NA	76.0	What Part of a Person's Brain Are We Talking With?
KVFBuB3LN4o	NA	387.0	How to Rescue Jellyfish
2LYR8XCyelo	NA	85.0	Developing Eyes In the Back of Your Head
skwwfTI1ta4	NA	211.0	About Your Comments
dNI-y9vcq34	NA	2286.0	Free Online Course, Becoming a Peaceful Warrior, Part 2 of 2
pLn4ONmrFpg	NA	133.0	A Quick Way to Train Focus
yt_FI_TqGJk	NA	2938.0	Free Online Course, Becoming a Peaceful Warrior, Part 1 of 2
Us_k8dv_WbM	NA	59.0	The Power of Humor
CsmowtF6hA4	NA	1138.0	Sunset Talk, Helping People When Their Minds Are Hurting Them
U6BShA5TlNs	NA	87.0	Recognizing Anger Early
806p_pwJH5Y	NA	572.0	Marcescent Leaves for Firestarting
MyRvwbraBXc	NA	61.0	Using Words for Love
PyJUgzD7ebM	NA	533.0	Needle Anxiety? Other anxieties? A technique for reducing them.
JLeos1ZnS9U	NA	64.0	Being Correct
Jz-uuudfBbU	NA	591.0	The Gifts of Winter
9SdDOmEpgpc	NA	84.0	A Quick Guide to Wide Angle Vision
O9UY0KkznMY	NA	987.0	Hygge and Aloha, Concepts That Could Change the World
1BzUu9L-ZhU	NA	53.0	To Whom Will You Give This Precious Gift?
hLJnMcqqXpc	NA	869.0	Unemployed? We Are All Still Giving.
ud9CvGgOUJk	NA	69.0	Manufactured vs Enduring Skills
X8NrnulfFSs	NA	1357.0	Sunset Talk On Fear
oDDixGQJ25Q	NA	58.0	A Magical Find in the Woods . . .
yB7f-QfdLcs	NA	594.0	Join us for a Discomfort Meditation
6GSojE7UKU8	NA	57.0	Only chance in 80,000 years! Geminids and Comet Leonard =)
aVMjXfbfq90	NA	1268.0	Lessons From Community
Y-ypVtaDUBw	NA	581.0	The Magic of the Mundane
9T7FBBuj9CM	NA	1903.0	Let it go, Let it go (Going Elsa)
ROFw6LQXxFg	NA	443.0	Addendum to Tracking Vision, Astronomical News, and a Birthday Request
ZsrsibsJoz8	NA	826.0	Developing Beginner's "Tracking Vision"
1Q2HW8I0spw	NA	981.0	The MOST IMPORTANT (and little-known) Firemaking Skill There Is
EoRvmwCX8mQ	NA	816.0	Yurt Build and A Question for Gamers (and all of us =)
4sZzeEk481c	NA	933.0	Frank Herbert's Dune, Bene Gesserit Training, The Calming Breath
FA5ugjRIgUw	NA	950.0	Crypto? Gold? What is the best currency?
H-K9no7VPIw	NA	1083.0	Frank Herbert's Dune, Fremen Mind Training -- "Spannungsbogen"
L-xBARD6Nto	NA	1310.0	When We Don't Have What We Have . . .
IHwmBYAWf9k	NA	251.0	Of yurts and inspiring grandparents . . .
GmMc5Rx9S9o	NA	1500.0	Babies Diaper Free (and how it applies to YOU!) =)
YOjw1xsJvC4	NA	196.0	A Rare Moment in Nature Revealed (3 Minute Meditation)
NduZrLy3aV8	NA	698.0	Emotions and Change (A Mindful Approach)
EvzRvySd7Pg	NA	601.0	Attention, Attention, Attention!
mw5KO6qlRY8	NA	941.0	A Mushroom Adventure (Plus "Mandrake" Fruit! At last!)
OxN0dJQRmeY	NA	440.0	Meet the Boochies!!
CQQFCb-1tSA	NA	712.0	Driving through flooded lands to go Amishing!
ayFVjuRdFZw	NA	148.0	Visitors from Outer Space!!!
kaPnU7fOqw0	NA	1493.0	Three Types of Knowledge and the Benefits of Great Doubt
F-FKbhKBuRQ	NA	669.0	Searching for Yooperlites on Lake Superior!
NrYhnwIZeLc	NA	590.0	A Trick For Better Confidence
DmLUUZmmxdQ	NA	965.0	Nature Detective Game, Volume One (play on highest resolution you can)
9Axu4cXIKTM	NA	443.0	How To Find and Eat Golden Oysters
TQiHq1neIUs	NA	493.0	Back Home . . . And Committing to Being Present
iY4wSKmtWHI	NA	1902.0	Our Adventure to Wyoming
4xxpkc93_Hk	NA	276.0	We're off for an adventure!!
M_Nh39QIM00	NA	132.0	What Does Mindfulness Feel Like?
YVRlthKyUw0	NA	603.0	A Delicious Wild Edible -- Milkweed Flower Buds
0JGY_MEMYGY	NA	1056.0	Falling in Love With the World
gY6FCnJpoEo	NA	771.0	Cow Parsnip Fritters, From ID to Tasting
xuJ-TOZuyzI	NA	1020.0	How To Change Your World
TyvHK4XA0qk	NA	417.0	A Secret Treat in the Forest (Osmorhiza longistylis)
v7kVUWym-ao	NA	571.0	Wild Spinach . . . of DOOM!! (Laportea canadensis)
p8HhhzUmT7o	NA	545.0	Could Everybody Win?
Yg-OpbDiGG4	NA	479.0	Making Dandelion Root "Candy", from harvest to finished product
_c9ox2Ym3m0	NA	746.0	6 Tricks for a More Fulfilling Life
tyPyEPHb9Ys	NA	660.0	A Sensory Journey in the Wisconsin Forest, Edition One: Spring
OcQSP16xGjA	NA	1176.0	How to Deal With "Toxic People"
CBdn2WhoN3Y	NA	586.0	Discovering an Enchanting Plant
QdlLJZVVF_A	NA	1360.0	Developing Druid Level Nature Communion Part Two (final)
lvKfeLBP0I8	NA	706.0	Family Update =)
PrQnlaUtDTA	NA	1308.0	Druid Level Nature Communion, Part One
AmWI94Y8lTg	NA	120.0	What is the turkey you are chasing right now? =)
1Vxi1V6AJPs	NA	1182.0	How to not fall prey to apophenia
PjNZ-NBxc2w	NA	90.0	CHASING TURKEYS Book Trailer
agbw-MULB4E	NA	793.0	Announcing our FIRST BOOK! =)
LWyYvU9FPMs	NA	481.0	How to wrap a whip around a tree
S00kNlFWiG8	NA	718.0	Squatting as a bushcraft "tool"
sL39gEM3X7w	NA	565.0	Phenology Around the World!!
BtjbUM8NjRQ	NA	1176.0	Lessons from a Pandemic
790_ZzjjxPg	NA	411.0	Gifts of the Night
be2f1ygmGQw	NA	1005.0	How to Dilate Time
AlQmVCjEolk	NA	608.0	Canid trails, wild vs domestic, plus some other fun tracking thoughts
eXHZ6WM1jn4	NA	1039.0	Hike along and help us ID tracks, poop, and more! (Read description)
dm1OsgkIXYg	NA	372.0	A Quick Tip Situational Awareness
0Ubm6XCiYGs	NA	368.0	Sunsets and Sunrises for those who can't see the sky
6rsNJmVP_p4	NA	725.0	Gone in 90 Seconds (A Mindfulness Trick)
6SY3I_GIKoQ	NA	1296.0	Ten Winter Plant IDs = Summer Wild Edibles!
Q-sqJC--r8M	NA	1182.0	Teaching Your Kids Groundfighting 4, Getting "Snakey" and The Rear Naked Choke
r1aeCI4oD1s	NA	2853.0	On the importance of mindfulness + a 15 minute meditation at 32:45
Nc6ikdJI484	NA	403.0	Old Time Bushcraft Hand Warmers
ldqjZTcRcLs	NA	350.0	The Magic of a Hoophouse
MQRWj_NubmY	NA	521.0	What to do with our stimulus checks?
6C-4qHw0CUY	NA	242.0	Mysterious wood that never burns and sunbeams that don't align -- can you solve these mysteries?
cm2H4dbY_Z4	NA	2122.0	A Powerful Challenge For Your Mind
3WsgkdKct1E	NA	742.0	Teaching Your Kids Groundfighting 3, Limb Awareness
FZT6VHWgTAQ	NA	377.0	Beautiful Skies
HiCGKxK1YPo	NA	1054.0	UBI? (On the hijacking of our minds)
qDF5IWTRAxU	NA	314.0	A wild edible winter green . . . wintercress!
XTluiQiqXN4	NA	717.0	Goldenrod, the best tinder?
0s8EDay-f3I	NA	160.0	Thanksgiving Gratitude to YOU!
C1kWjhn9dZU	NA	1239.0	Teaching Your Kids Groundfighting 2, Posture Breaking
zwXx6ODtR5o	NA	671.0	Fox? CNN? The BEST news channel . . .
0aRE_dze_J8	NA	1186.0	Teaching Your Kids Groundfighting, Video One, Base and Balance Lines
5pf11ytXx0g	NA	1092.0	Journey to Blackhawk Rock
q4yorncZJKc	NA	498.0	About the US Election . . .
1G0BDeVVOiE	NA	1542.0	Transforming From Powerlessness to Power
kyU2mn4NyLc	NA	2758.0	Beast Mode Survival -- No gear, no clothing, no fire overnight
7WW5y0uDzow	NA	717.0	Family covid update and the power of community
FQwYjeW6X6E	NA	267.0	Family Update -- Covid Dance
iOhR-2lwJnQ	NA	786.0	Breathe Deep
AxSFMtbWx2w	NA	220.0	The Leaf Ninja Game
zytpyb9t_lA	NA	1103.0	An adventure turned forage-fest! Come along and learn more about foraging!
F36s-VpQ4xQ	NA	616.0	Some Amish Wisdom
